match_id,player_id,kills,deaths,assists,cs_per_min,gold_per_min,vision_score,xp_per_min,rank
M01191,P9220,0,0,0,7.79,359,26,238,Diamond
M01191,P8189,2,1,1,6.14,419,23,313,Silver
M01192,P8491,3,1,2,6.25,330,33,316,Diamond
M01192,P8399,0,1,2,9.4,338,26,352,Bronze
M01192,P3732,0,2,2,8.42,368,9,319,Silver
M01192,P8883,1,0,2,6.61,408,3,336,Silver
M01192,P5741,4,1,2,7.01,275,12,299,Platinum
M01192,P1684,1,2,4,8.54,394,20,283,Platinum
M01192,P4361,2,3,0,7.53,337,20,257,Gold
M01192,P2522,1,0,2,4.31,349,8,271,Master
M01192,P7892,3,0,4,6.3,358,21,259,Platinum
M01192,P1320,0,1,1,7.18,425,12,280,Iron
M01193,P1298,0,2,3,5.11,347,11,249,Silver
M01193,P9634,0,0,1,3.94,366,37,290,Silver
M01193,P8827,0,3,5,7.02,294,25,276,Platinum
M01193,P5391,0,2,2,7.64,313,17,355,Gold
M01193,P6116,1,0,1,4.03,392,21,337,Gold
M01193,P3472,1,1,3,6.87,401,24,348,Platinum
M01193,P2919,0,0,0,2.85,397,22,272,Platinum
M01193,P8121,1,0,1,5.45,277,30,271,Diamond
M01193,P7814,1,1,1,3.47,397,19,322,Silver
M01193,P2959,0,0,2,1.85,309,9,304,Gold
M01194,P8911,0,2,2,5.76,332,22,339,Bronze
M01194,P9857,2,0,3,5.04,353,37,352,Bronze
M01194,P8629,1,0,3,4.46,383,16,343,Diamond
M01194,P5541,0,1,5,6.13,343,23,284,Platinum
M01194,P7367,0,1,4,7.05,306,28,335,Bronze
M01194,P2377,1,0,1,7.09,329,5,358,Silver
M01194,P3173,0,2,2,4.09,398,14,266,Platinum
M01194,P9046,0,1,3,5.62,371,20,352,Iron
M01194,P9028,2,3,1,10.49,337,11,313,Gold
M01194,P2473,1,0,0,3.85,361,14,276,Platinum
M01195,P8221,0,2,3,5.12,327,28,455,Diamond
M01195,P2314,0,2,1,9.66,268,16,279,Platinum
M01195,P9720,2,2,3,4.62,428,34,299,Platinum
M01195,P7734,1,0,1,4.74,415,29,316,Bronze
M01195,P4660,1,0,3,5.67,274,22,235,Silver
M01195,P1951,1,0,3,4.89,422,27,324,Diamond
M01195,P7807,0,2,1,3.09,260,15,209,Diamond
M01195,P6423,2,1,7,7.75,316,25,257,Platinum
M01195,P4763,1,1,1,4.32,297,14,303,Platinum
M01195,P1422,2,1,1,5.84,416,5,342,Diamond
M01196,P8316,1,0,1,2.99,403,35,374,Gold
M01196,P8871,2,0,3,2.94,351,26,230,Gold
M01196,P8486,3,1,0,5.61,373,20,296,Platinum
M01196,P7028,1,0,3,7.71,376,17,347,Bronze
M01196,P3288,1,1,0,5.07,431,6,294,Bronze
M01196,P8157,3,0,1,4.15,389,10,321,Iron
M01196,P9658,0,1,0,6.98,332,18,271,Platinum
M01196,P7634,2,0,4,4.55,378,0,297,Diamond
M01196,P6591,0,2,1,3.27,257,21,329,Gold
M01196,P2204,0,0,4,6.54,314,6,269,Diamond
M01197,P5951,1,0,3,6.77,405,23,259,Gold
M01197,P1649,1,0,2,6.54,311,42,309,Silver
M01197,P9904,0,1,0,5.86,331,36,291,Silver
M01197,P6657,1,0,2,8.46,354,26,243,Platinum
M01197,P3122,2,2,1,5.46,301,15,381,Bronze
M01197,P4624,2,0,2,4.56,326,6,240,Bronze
M01197,P8717,1,1,2,7.16,321,31,359,Platinum
M01197,P7415,0,0,0,6.78,475,8,306,Gold
M01197,P7051,4,0,4,6.14,332,29,327,Gold
M01197,P5745,1,1,3,6.35,283,23,306,Gold
M01198,P2397,0,1,2,7.93,328,18,345,Gold
M01198,P4433,0,0,1,5.29,320,31,341,Gold
M01198,P6648,1,0,3,3.39,327,33,259,Gold
M01198,P4663,1,0,4,6.96,326,0,240,Silver
M01198,P9390,0,2,2,5.77,307,11,239,Gold
M01198,P8419,1,1,1,4.6,317,21,337,Iron
M01198,P9728,3,1,1,7.96,356,34,293,Platinum
M01198,P5382,0,2,2,6.97,357,20,312,Platinum
M01198,P5311,2,2,4,7.47,355,11,297,Diamond
M01198,P9339,1,1,2,7.61,394,3,247,Iron
M01199,P1847,0,1,0,6.74,362,24,297,Gold
M01199,P1066,2,0,3,7.69,382,21,244,Iron
M01199,P8353,3,1,2,5.94,397,23,317,Diamond
M01199,P8196,0,2,1,6.28,322,39,306,Gold
M01199,P2444,2,0,2,5.99,398,7,244,Diamond
M01199,P5224,2,0,2,6.34,208,19,219,Gold
M01199,P4415,0,1,4,2.82,296,29,267,Bronze
M01199,P3802,1,3,0,5.92,422,34,371,Master
M01199,P5482,0,0,2,4.88,479,9,275,Iron
M01199,P2706,1,1,3,7.5,387,19,294,Gold
M01200,P6618,2,2,2,6.16,361,8,250,Gold
M01200,P2226,0,2,2,3.35,327,4,288,Bronze
M01200,P2713,0,0,1,5.32,314,36,265,Silver
M01200,P7107,3,2,2,3.04,230,11,287,Silver
M01200,P8057,1,1,1,2.68,421,12,271,Master
M01200,P7023,1,1,1,7.0,295,20,330,Platinum
M01200,P2783,1,2,3,8.34,429,14,324,Gold
M01200,P9522,0,1,1,6.66,384,24,311,Platinum
M01200,P4213,2,3,4,7.92,269,12,360,Silver
M01200,P2405,5,1,2,3.18,458,24,319,Iron
M01201,P3726,3,0,1,7.1,349,35,326,Platinum
M01201,P8508,1,1,1,6.65,432,37,376,Platinum
M01201,P1415,2,2,7,5.6,339,15,284,Platinum
M01201,P6081,1,0,2,8.48,464,23,259,Platinum
M01201,P6731,2,0,0,4.71,331,22,318,Master
M01201,P3534,0,0,1,4.44,372,15,289,Diamond
M01201,P6262,1,2,3,6.37,390,17,290,Bronze
M01201,P2433,0,2,2,6.83,414,10,287,Gold
M01201,P4079,1,0,0,7.68,394,39,263,Bronze
M01201,P8643,3,0,3,5.64,429,37,382,Silver
M01202,P7569,2,0,2,7.21,369,6,272,Gold
M01202,P4517,0,1,2,7.96,420,24,281,Gold
M01202,P6386,3,0,1,7.49,434,21,244,Gold
M01202,P5686,0,1,1,5.47,420,23,284,Bronze
M01202,P6258,1,0,2,4.53,368,12,260,Gold
M01202,P6719,3,1,1,7.91,250,16,253,Gold
M01202,P1737,1,1,1,8.39,299,20,267,Diamond
M01202,P9614,1,0,3,5.91,372,9,250,Gold
M01202,P1012,0,1,1,4.68,281,18,296,Silver
M01202,P2874,1,0,1,5.64,313,13,331,Iron
M01203,P8576,1,1,4,3.16,223,27,298,Gold
M01203,P7546,3,0,1,5.02,373,21,256,Gold
M01203,P9581,1,1,4,5.19,370,31,246,Gold
M01203,P9961,1,3,5,7.6,246,21,340,Platinum
M01203,P7104,0,0,2,2.97,314,5,282,Gold
M01203,P7018,4,2,2,6.68,417,12,273,Silver
M01203,P4789,1,1,1,6.04,339,24,307,Platinum
M01203,P6250,0,1,2,7.35,358,30,303,Diamond
M01203,P6669,2,0,4,4.97,406,9,349,Silver
M01203,P8344,0,3,5,5.95,354,18,272,Gold
M01204,P3943,0,1,1,4.98,384,41,282,Grandmaster
M01204,P7103,0,1,0,8.12,405,28,386,Silver
M01204,P2776,0,1,2,7.97,313,17,273,Platinum
M01204,P2114,1,1,3,5.61,380,22,299,Gold
M01204,P2047,1,1,4,4.46,359,19,249,Platinum
M01204,P9645,0,1,1,5.39,425,31,315,Diamond
M01204,P9355,0,0,5,7.77,378,6,324,Gold
M01204,P5940,1,0,1,7.86,339,31,311,Gold
M01204,P7648,0,1,1,4.77,357,18,301,Gold
M01204,P5722,3,1,2,6.75,370,26,242,Platinum
M01205,P3612,4,1,3,3.94,341,27,347,Gold
M01205,P4720,1,0,1,4.17,332,22,285,Platinum
M01205,P2412,0,0,3,6.59,407,0,283,Platinum
M01205,P9038,1,0,1,5.16,322,25,282,Silver
M01205,P8025,3,2,2,5.88,404,20,286,Diamond
M01205,P4876,0,2,2,4.22,419,33,251,Silver
M01205,P1646,2,2,3,8.63,347,0,337,Diamond
M01205,P2476,2,0,3,9.52,306,5,248,Silver
M01205,P2067,0,0,1,11.22,290,26,295,Gold
M01205,P7361,2,0,1,5.49,292,0,332,Platinum
M01206,P5415,1,2,3,10.0,388,38,301,Platinum
M01206,P9800,1,1,1,3.46,333,32,315,Gold
M01206,P1714,2,1,3,2.4,304,22,268,Platinum
M01206,P6684,6,0,4,6.76,317,19,268,Gold
M01206,P5218,2,3,4,8.68,384,17,288,Silver
M01206,P5826,2,1,2,9.41,375,17,200,Gold
M01206,P2638,1,0,0,7.66,348,14,312,Silver
M01206,P1669,1,1,5,6.05,408,17,331,Silver
M01206,P4368,1,0,2,4.14,341,16,317,Gold
M01206,P5785,1,0,2,8.01,360,28,305,Silver
M01207,P4231,0,2,4,9.82,315,14,344,Platinum
M01207,P1232,2,3,1,4.62,272,32,356,Silver
M01207,P1476,0,1,1,3.61,356,21,308,Silver
M01207,P3902,3,2,2,6.11,409,19,254,Silver
M01207,P2373,3,0,1,8.79,411,3,306,Silver
M01207,P1662,1,0,3,7.03,286,37,318,Diamond
M01207,P3093,1,1,1,4.16,271,12,370,Gold
M01207,P4575,1,0,1,6.99,281,2,326,Platinum
M01207,P5320,1,1,0,7.81,372,21,281,Silver
M01207,P3863,0,1,0,7.39,364,22,319,Grandmaster
M01208,P8435,1,2,1,6.36,368,25,367,Platinum
M01208,P1879,3,1,2,3.92,360,15,288,Gold
M01208,P4397,1,1,1,4.94,310,15,364,Silver
M01208,P3010,1,1,4,3.93,388,26,301,Gold
M01208,P4846,1,1,1,5.71,358,13,254,Gold
M01208,P7691,1,3,1,6.25,360,23,244,Silver
M01208,P7948,1,2,2,4.69,335,30,283,Gold
M01208,P8936,3,1,4,6.47,373,12,308,Silver
M01208,P1140,1,3,2,8.14,381,26,250,Silver
M01208,P6662,3,2,0,4.21,360,3,290,Diamond
M01209,P6328,1,4,1,9.19,300,14,292,Master
M01209,P1326,1,0,3,5.8,305,6,250,Gold
M01209,P6108,2,1,4,2.95,443,6,358,Gold
M01209,P7056,1,1,0,5.97,308,18,320,Bronze
M01209,P6714,0,1,2,5.48,355,13,248,Gold
M01209,P7503,2,0,2,8.51,370,25,254,Bronze
M01209,P7676,2,0,3,6.83,362,24,280,Silver
M01209,P6204,0,0,2,6.12,283,5,317,Bronze
M01209,P7580,0,1,1,0.94,373,28,315,Gold
M01209,P5583,2,0,3,5.76,343,31,299,Gold
M01210,P1472,1,3,2,6.31,292,20,252,Platinum
M01210,P5451,1,0,0,7.92,392,11,326,Gold
M01210,P5947,3,2,1,7.99,370,10,243,Gold
M01210,P5508,3,2,4,3.78,431,23,200,Gold
M01210,P8639,0,0,0,8.55,273,16,307,Bronze
M01210,P9505,2,1,2,2.97,397,7,257,Grandmaster
M01210,P1118,2,2,1,6.9,309,21,297,Platinum
M01210,P3634,1,0,4,8.52,312,17,317,Master
M01210,P6848,0,1,2,8.33,288,21,200,Silver
M01210,P9674,1,1,3,3.28,308,8,384,Silver
M01211,P3203,3,1,1,4.2,371,21,343,Bronze
M01211,P4816,3,0,4,8.15,379,8,268,Silver
M01211,P4163,2,0,3,5.62,397,17,304,Silver
M01211,P1133,2,4,4,7.97,335,22,303,Platinum
M01211,P9803,2,1,2,5.82,345,39,297,Silver
M01211,P7797,1,2,2,1.58,372,26,290,Bronze
M01211,P9318,2,2,3,4.22,394,24,255,Gold
M01211,P1683,0,0,3,8.44,382,30,324,Bronze
M01211,P3867,0,1,1,7.1,312,30,316,Silver
M01211,P9376,2,2,2,8.0,351,20,344,Diamond
M01212,P7721,2,1,0,4.43,454,17,307,Platinum
M01212,P2432,0,1,0,6.23,235,27,304,Bronze
M01212,P6224,0,1,2,5.45,315,25,369,Silver
M01212,P8665,3,1,2,5.33,341,22,298,Silver
M01212,P6982,1,2,1,7.28,354,18,320,Master
M01212,P9372,1,3,1,6.96,375,29,262,Silver
M01212,P4507,0,1,3,6.02,371,32,313,Grandmaster
M01212,P4624,3,1,5,2.79,317,25,260,Silver
M01212,P8528,0,0,3,1.78,304,25,341,Platinum
M01212,P2933,2,0,1,7.79,311,22,244,Silver
M01213,P2296,1,2,3,9.09,341,15,305,Platinum
M01213,P6883,2,1,3,7.43,383,21,261,Grandmaster
M01213,P4474,1,1,2,7.48,388,19,304,Platinum
M01213,P1677,2,1,2,3.93,381,29,284,Diamond
M01213,P7423,0,0,0,3.87,343,32,307,Grandmaster
M01213,P4589,2,0,3,2.56,333,6,331,Silver
M01213,P6035,1,2,0,3.63,331,10,321,Gold
M01213,P4988,3,2,1,5.11,418,4,342,Silver
M01213,P4797,1,0,1,7.49,362,17,264,Diamond
M01213,P8701,0,2,2,1.84,291,26,326,Silver
M01214,P9036,0,0,2,5.34,326,16,333,Silver
M01214,P9018,0,1,1,7.18,436,31,276,Silver
M01214,P2687,2,1,2,4.88,406,21,357,Bronze
M01214,P1933,1,1,3,8.08,439,29,397,Platinum
M01214,P7594,1,1,1,4.92,345,38,313,Gold
M01214,P5041,1,1,4,8.35,336,10,356,Gold
M01214,P5482,0,1,1,7.97,338,14,285,Platinum
M01214,P7956,0,1,1,7.43,316,1,327,Platinum
M01214,P8315,0,0,1,6.32,327,29,326,Silver
M01214,P2714,1,1,3,1.89,375,19,290,Diamond
M01215,P1215,1,0,0,7.39,251,0,305,Platinum
M01215,P9811,2,2,3,5.98,424,18,324,Silver
M01215,P7874,0,3,2,6.19,449,11,311,Gold
M01215,P8239,0,2,2,7.01,385,28,378,Iron
M01215,P5944,1,2,4,4.79,409,35,330,Gold
M01215,P7958,1,0,3,7.43,392,20,296,Silver
M01215,P5203,2,0,1,7.78,336,5,247,Iron
M01215,P2309,1,0,2,5.74,394,36,280,Gold
M01215,P2485,0,1,2,6.86,327,17,240,Bronze
M01215,P1838,0,3,1,4.62,408,17,287,Gold
M01216,P5294,3,1,2,7.85,392,20,307,Gold
M01216,P1288,0,3,3,4.49,383,14,312,Platinum
M01216,P5050,2,1,2,6.23,366,29,337,Bronze
M01216,P8861,1,0,0,7.62,343,29,293,Platinum
M01216,P5679,3,0,2,10.53,376,31,316,Platinum
M01216,P2110,3,1,2,4.94,399,16,324,Bronze
M01216,P5288,0,1,2,6.55,384,21,309,Silver
M01216,P8215,2,3,1,9.94,354,23,279,Silver
M01216,P7396,1,0,6,4.48,356,26,319,Gold
M01216,P9947,2,3,2,5.6,348,29,349,Bronze
M01217,P3274,3,2,1,7.87,292,20,322,Gold
M01217,P4917,1,3,2,10.37,349,30,348,Platinum
M01217,P8801,2,2,0,5.63,394,33,313,Diamond
M01217,P9870,0,0,1,11.54,350,18,331,Platinum
M01217,P7688,0,0,2,8.17,405,29,320,Iron
M01217,P8242,1,1,2,5.28,309,39,280,Master
M01217,P2888,1,1,2,8.14,423,30,287,Platinum
M01217,P9477,0,0,3,10.1,326,22,348,Master
M01217,P9597,0,1,1,9.48,375,18,309,Diamond
M01217,P2778,2,2,3,6.0,328,19,293,Platinum
M01218,P6161,1,0,3,3.92,439,13,319,Gold
M01218,P7839,2,1,3,4.32,403,7,360,Bronze
M01218,P7205,1,1,1,4.76,403,17,323,Bronze
M01218,P5913,0,0,3,6.58,412,13,306,Gold
M01218,P2401,3,1,2,6.79,332,0,215,Gold
M01218,P4066,3,1,2,8.53,347,23,376,Silver
M01218,P4424,0,1,2,6.75,344,27,317,Silver
M01218,P8890,1,2,1,6.61,458,3,317,Iron
M01218,P8012,4,0,0,4.96,266,25,331,Bronze
M01218,P4546,0,1,3,7.16,303,28,255,Silver
M01219,P4193,1,2,2,6.63,278,40,266,Silver
M01219,P9688,3,1,6,5.22,317,21,350,Gold
M01219,P2996,1,1,1,5.91,314,11,326,Diamond
M01219,P6741,0,1,2,7.08,382,17,319,Platinum
M01219,P7759,1,1,1,3.09,348,38,235,Silver
M01219,P2124,3,2,1,5.14,318,14,334,Silver
M01219,P2028,0,2,0,5.63,328,20,278,Gold
M01219,P3193,0,2,1,4.65,348,12,356,Platinum
M01219,P3641,2,0,1,4.77,396,26,388,Diamond
M01219,P2861,2,2,2,5.87,288,34,349,Platinum
M01220,P7972,2,3,0,5.72,287,25,207,Iron
M01220,P4022,2,2,1,7.58,407,17,246,Gold
M01220,P5153,2,0,0,4.41,263,13,249,Gold
M01220,P3412,2,1,1,6.68,418,24,264,Gold
M01220,P5169,3,2,2,6.53,352,27,305,Silver
M01220,P7159,0,1,1,4.15,388,16,374,Gold
M01220,P8523,1,3,3,6.19,368,31,438,Silver
M01220,P5566,1,1,0,3.9,442,13,310,Gold
M01220,P3265,1,2,3,5.18,341,28,265,Platinum
M01220,P9114,1,0,2,4.37,301,12,296,Platinum
M01221,P6477,1,0,2,8.2,298,29,321,Gold
M01221,P7927,1,1,1,3.83,354,16,307,Gold
M01221,P7292,1,1,2,9.27,358,13,238,Platinum
M01221,P4315,0,0,3,5.58,378,5,220,Platinum
M01221,P6805,0,0,4,8.58,389,22,302,Platinum
M01221,P1920,2,0,1,3.78,352,13,231,Gold
M01221,P6506,0,1,5,9.65,310,7,321,Gold
M01221,P8967,1,0,0,3.25,315,8,256,Bronze
M01221,P4065,0,1,1,6.16,275,8,391,Diamond
M01221,P1131,2,1,4,6.28,399,6,285,Silver
M01222,P4871,1,1,3,3.48,332,15,388,Gold
M01222,P4199,2,3,2,5.44,354,33,269,Master
M01222,P2040,4,0,5,7.23,368,13,346,Gold
M01222,P5252,1,1,1,5.29,365,35,241,Gold
M01222,P8144,0,2,3,4.32,395,23,341,Platinum
M01222,P8235,0,0,0,5.63,404,40,258,Silver
M01222,P7766,2,0,2,3.32,432,7,318,Gold
M01222,P8619,1,1,4,4.43,329,28,243,Gold
M01222,P8321,0,0,4,5.9,329,28,300,Gold
M01222,P5491,1,0,0,7.39,287,7,337,Diamond
M01223,P2880,0,1,0,4.39,370,32,298,Diamond
M01223,P1680,1,1,3,2.59,320,23,343,Silver
M01223,P8252,0,0,0,2.57,367,11,336,Platinum
M01223,P9851,2,3,4,4.53,320,26,356,Platinum
M01223,P6706,0,1,3,5.57,200,13,283,Bronze
M01223,P6873,0,2,1,5.83,239,22,336,Platinum
M01223,P8833,1,2,3,3.47,390,21,327,Platinum
M01223,P2955,0,1,3,3.65,314,22,306,Gold
M01223,P9651,3,1,2,8.43,347,34,325,Gold
M01223,P8412,3,0,3,4.28,369,8,259,Master
M01224,P5252,3,1,1,5.35,325,26,307,Gold
M01224,P9263,3,1,3,5.34,358,27,279,Master
M01224,P6872,0,1,2,4.58,274,13,316,Challenger
M01224,P9776,0,3,1,6.73,428,29,216,Gold
M01224,P7212,1,0,1,6.73,362,10,309,Iron
M01224,P8047,2,3,2,6.51,353,30,295,Gold
M01224,P2390,1,1,3,8.62,330,12,348,Iron
M01224,P1429,1,2,0,7.3,299,33,269,Gold
M01224,P4934,2,3,1,6.59,285,7,309,Silver
M01224,P7057,2,0,1,6.41,372,20,260,Gold
M01225,P6433,1,1,2,3.18,272,0,289,Silver
M01225,P7951,0,0,2,8.7,391,23,317,Silver
M01225,P1900,1,1,2,5.62,297,26,388,Iron
M01225,P2741,2,0,7,4.68,395,37,266,Silver
M01225,P8641,1,0,2,6.83,239,30,376,Gold
M01225,P5446,1,1,5,8.51,397,16,297,Gold
M01225,P6860,0,3,1,4.61,365,18,304,Gold
M01225,P4967,2,2,1,6.02,441,28,281,Gold
M01225,P2450,0,0,2,4.45,395,0,292,Gold
M01225,P6164,1,4,1,2.61,225,27,260,Platinum
M01226,P4927,2,0,3,4.55,297,14,240,Gold
M01226,P5971,0,0,1,6.44,464,28,371,Platinum
M01226,P8739,0,1,2,7.84,345,9,275,Platinum
M01226,P3135,1,0,4,7.73,335,46,373,Platinum
M01226,P3170,0,3,4,3.59,333,3,278,Bronze
M01226,P4052,1,2,2,3.6,361,27,335,Gold
M01226,P4030,0,0,2,5.37,373,23,271,Platinum
M01226,P1633,0,0,1,6.83,342,0,283,Silver
M01226,P4563,2,1,1,5.32,268,27,307,Gold
M01226,P9863,3,4,4,4.5,308,4,347,Platinum
M01227,P5273,1,3,0,5.11,401,13,291,Diamond
M01227,P1266,0,0,3,5.41,318,3,275,Master
M01227,P4310,0,0,1,8.08,341,16,326,Gold
M01227,P5955,0,1,2,5.98,365,41,296,Silver
M01227,P7020,0,0,3,5.77,382,37,291,Bronze
M01227,P8824,1,3,2,7.08,378,31,386,Iron
M01227,P1886,0,0,2,9.15,438,2,275,Platinum
M01227,P8630,0,3,1,3.46,356,13,305,Gold
M01227,P2222,2,3,4,3.73,370,35,331,Diamond
M01227,P5972,1,0,2,6.14,381,11,366,Grandmaster
M01228,P5294,1,0,1,4.64,334,16,284,Bronze
M01228,P1801,1,1,2,6.88,342,23,353,Silver
M01228,P3824,0,0,3,6.36,366,27,342,Silver
M01228,P1297,3,3,1,9.09,368,23,292,Platinum
M01228,P7514,2,1,5,4.48,350,25,296,Gold
M01228,P1282,0,0,2,8.89,287,32,279,Diamond
M01228,P4586,1,0,3,2.95,369,22,269,Silver
M01228,P6296,0,0,2,1.2,347,7,320,Silver
M01228,P9708,0,2,1,2.74,372,50,290,Challenger
M01228,P5529,3,1,3,2.55,400,29,240,Gold
M01229,P2389,2,0,1,5.51,332,23,297,Platinum
M01229,P2512,3,0,2,7.4,397,13,269,Silver
M01229,P3119,1,1,3,3.21,382,37,331,Gold
M01229,P3521,0,0,2,7.98,324,23,347,Gold
M01229,P8413,1,1,3,3.75,345,20,272,Platinum
M01229,P6321,2,0,2,7.48,282,1,273,Gold
M01229,P5434,4,0,0,7.51,342,31,268,Bronze
M01229,P3103,1,0,2,7.98,357,22,256,Silver
M01229,P1990,2,0,2,6.56,362,24,261,Platinum
M01229,P4718,2,2,2,6.52,327,12,271,Gold
M01230,P7238,2,0,2,7.46,393,32,301,Silver
M01230,P9799,1,1,3,3.77,264,22,261,Platinum
M01230,P9400,2,0,4,1.91,456,11,407,Platinum
M01230,P7981,0,0,1,7.54,368,33,341,Gold
M01230,P1500,1,0,0,7.73,288,15,263,Gold
M01230,P7293,2,0,2,5.59,320,27,279,Gold
M01230,P3075,0,3,2,7.64,253,13,283,Gold
M01230,P5547,1,2,4,6.75,394,17,280,Silver
M01230,P4375,1,1,0,8.34,404,29,229,Gold
M01230,P8922,1,2,1,9.91,309,12,309,Platinum
M01231,P8883,1,1,2,4.4,401,19,328,Silver
M01231,P1291,1,2,3,6.56,298,29,313,Grandmaster
M01231,P6365,3,1,2,10.58,367,19,231,Gold
M01231,P8699,1,1,4,8.35,376,15,300,Diamond
M01231,P5393,0,3,5,9.22,301,6,302,Gold
M01231,P5158,4,1,1,3.95,407,19,318,Gold
M01231,P8879,1,2,4,3.93,331,5,315,Gold
M01231,P6761,1,1,1,0.66,370,10,315,Gold
M01231,P7698,0,0,1,4.25,369,32,297,Gold
M01231,P8640,1,1,4,5.38,215,23,280,Bronze
M01232,P1608,1,0,5,5.88,328,10,256,Grandmaster
M01232,P4147,3,0,2,3.08,361,22,255,Bronze
M01232,P6858,1,0,1,6.06,315,10,292,Silver
M01232,P9087,2,0,3,3.57,458,36,274,Gold
M01232,P6422,1,1,2,6.74,283,10,312,Gold
M01232,P2830,2,0,3,7.44,371,3,200,Diamond
M01232,P2704,1,1,3,7.22,308,17,348,Bronze
M01232,P4165,1,1,1,2.98,457,21,365,Silver
M01232,P7549,1,0,2,6.05,252,21,346,Silver
M01232,P8588,2,0,3,7.43,340,29,326,Gold
M01233,P1419,3,1,2,4.26,395,31,266,Platinum
M01233,P8963,1,1,3,3.61,324,25,216,Bronze
M01233,P7858,0,0,1,4.53,329,28,258,Silver
M01233,P5861,0,0,3,3.63,347,28,275,Bronze
M01233,P6187,2,1,2,4.7,285,24,264,Platinum
M01233,P9175,2,0,1,8.29,366,5,230,Platinum
M01233,P4220,0,0,1,6.55,291,14,328,Master
M01233,P3983,0,0,1,8.9,321,20,260,Iron
M01233,P1348,0,3,4,9.03,306,9,335,Bronze
M01233,P9473,1,1,0,4.88,430,20,396,Master
M01234,P6894,1,1,1,5.02,414,31,331,Silver
M01234,P4406,1,0,1,5.42,417,2,249,Gold
M01234,P5098,0,1,1,4.29,367,19,297,Gold
M01234,P4219,1,1,2,7.61,333,25,340,Platinum
M01234,P6498,2,0,2,6.84,439,33,406,Gold
M01234,P1775,1,3,3,8.33,394,21,224,Gold
M01234,P4654,1,0,0,3.5,356,20,366,Gold
M01234,P6306,0,0,2,4.74,302,18,266,Platinum
M01234,P1094,1,2,5,5.99,440,22,306,Master
M01234,P1154,1,1,5,7.22,338,16,306,Gold
M01235,P3237,2,1,3,5.8,385,37,243,Iron
M01235,P6832,1,1,1,2.89,303,11,353,Silver
M01235,P7960,0,1,2,6.09,299,18,334,Diamond
M01235,P8816,0,2,2,8.92,370,15,256,Bronze
M01235,P6178,2,2,1,7.07,395,23,284,Grandmaster
M01235,P7059,1,1,2,1.93,448,23,367,Platinum
M01235,P8876,0,0,3,3.57,398,13,346,Platinum
M01235,P5765,2,0,2,7.21,367,37,278,Diamond
M01235,P8551,1,0,0,6.03,378,5,331,Gold
M01235,P6575,3,0,2,6.06,414,0,273,Gold
M01236,P8357,1,2,0,6.7,358,36,362,Silver
M01236,P3259,1,1,2,3.29,445,17,271,Iron
M01236,P5817,0,1,4,7.45,381,23,304,Silver
M01236,P4483,1,0,4,5.8,313,19,385,Diamond
M01236,P2272,1,0,2,6.69,386,32,289,Gold
M01236,P9397,1,0,4,8.17,317,10,324,Platinum
M01236,P3465,3,2,1,7.88,383,14,325,Silver
M01236,P4860,1,1,1,8.18,319,29,286,Master
M01236,P1909,1,1,4,5.3,387,32,301,Bronze
M01236,P4397,0,2,0,6.15,380,16,237,Silver
M01237,P3736,1,2,0,6.76,334,18,305,Silver
M01237,P7736,1,0,2,6.96,381,1,290,Gold
M01237,P7769,2,0,2,3.2,373,22,321,Silver
M01237,P5105,1,1,2,6.76,362,2,293,Platinum
M01237,P4334,2,0,3,3.78,357,9,289,Silver
M01237,P9970,4,3,4,4.89,335,12,364,Bronze
M01237,P7223,2,1,1,6.76,336,24,299,Gold
M01237,P1622,3,1,3,7.27,383,14,291,Silver
M01237,P8174,1,4,5,4.78,337,13,266,Iron
M01237,P8176,0,3,1,4.58,286,15,313,Platinum
M01238,P7473,1,0,1,6.24,305,20,366,Silver
M01238,P4783,1,1,2,3.25,354,32,223,Iron
M01238,P6423,0,2,2,4.6,356,28,294,Diamond
M01238,P4925,0,1,2,4.31,394,14,335,Iron
M01238,P1622,2,0,1,5.23,392,32,255,Grandmaster
M01238,P5459,0,2,0,2.09,342,18,306,Platinum
M01238,P4793,2,0,1,5.71,366,35,349,Bronze
M01238,P2462,3,1,2,10.07,291,13,208,Gold
M01238,P5490,2,1,1,0.99,376,27,307,Silver
M01238,P8866,1,0,3,5.99,321,5,303,Diamond
M01239,P8965,0,0,4,4.52,353,11,287,Silver
M01239,P1436,0,2,3,6.54,403,18,321,Silver
M01239,P5059,1,3,0,6.75,375,21,310,Silver
M01239,P2579,1,1,3,5.92,314,11,278,Silver
M01239,P7429,3,2,1,7.51,313,8,364,Silver
M01239,P3523,0,0,0,4.39,402,20,324,Gold
M01239,P5975,3,0,2,3.72,375,39,288,Platinum
M01239,P5477,2,2,3,5.17,373,10,305,Challenger
M01239,P8312,0,0,2,4.57,346,28,288,Bronze
M01239,P5254,0,3,0,4.33,361,18,341,Silver
M01240,P7197,3,1,2,5.77,346,36,293,Gold
M01240,P5524,1,1,3,4.95,346,9,275,Grandmaster
M01240,P2095,1,0,1,7.08,387,17,341,Gold
M01240,P6689,0,1,0,2.35,333,19,271,Gold
M01240,P8477,2,2,0,5.01,410,30,317,Gold
M01240,P8182,3,2,1,6.54,357,0,337,Platinum
M01240,P5798,0,0,2,4.85,301,36,257,Silver
M01240,P8114,0,1,4,6.37,277,16,284,Gold
